,index,year,month,week_day,regional_name,categories,problem_type_1,count
9679,9679,2012,12,4-Wednesday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
9680,9680,2012,12,4-Wednesday,CAJURU,CriminalBehaviour,Robbery,2
9681,9681,2012,12,4-Wednesday,CIC,CriminalBehaviour,Break-in,1
9682,9682,2012,12,4-Wednesday,CIC,CriminalBehaviour,Physical/Verbal Agression,1
9683,9683,2012,12,4-Wednesday,MATRIZ,CriminalBehaviour,Agression,1
9684,9684,2012,12,4-Wednesday,MATRIZ,CriminalBehaviour,Break-in,2
9685,9685,2012,12,4-Wednesday,MATRIZ,CriminalBehaviour,Illitcit Substance,17
9686,9686,2012,12,4-Wednesday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
9687,9687,2012,12,4-Wednesday,MATRIZ,CriminalBehaviour,Theft,1
9688,9688,2012,12,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Break-in,1
9689,9689,2012,12,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,1
9690,9690,2012,12,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Maltreatment,1
9691,9691,2012,12,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Robbery,1
9692,9692,2012,12,4-Wednesday,PORTÃO,CriminalBehaviour,Illitcit Substance,2
9693,9693,2012,12,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Break-in,2
9694,9694,2012,12,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,1
9695,9695,2012,12,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Gunshot,1
9696,9696,2012,12,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,1
9697,9697,2012,12,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Obscene/libelous acts,1
9698,9698,2012,12,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,1
9699,9699,2012,12,5-Thursday,BOA VISTA,CriminalBehaviour,Break-in,1
9700,9700,2012,12,5-Thursday,BOA VISTA,CriminalBehaviour,Illitcit Substance,4
9701,9701,2012,12,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Abuse of incapacitated persons,1
9702,9702,2012,12,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Break-in,1
9703,9703,2012,12,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,2
9704,9704,2012,12,5-Thursday,CAJURU,CriminalBehaviour,Illitcit Substance,1
9705,9705,2012,12,5-Thursday,CAJURU,CriminalBehaviour,Theft,2
9706,9706,2012,12,5-Thursday,CIC,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
9707,9707,2012,12,5-Thursday,CIC,CriminalBehaviour,Environmental crime,1
9708,9708,2012,12,5-Thursday,MATRIZ,CriminalBehaviour,Agression,1
9709,9709,2012,12,5-Thursday,MATRIZ,CriminalBehaviour,Break-in,2
9710,9710,2012,12,5-Thursday,MATRIZ,CriminalBehaviour,Extortion,1
9711,9711,2012,12,5-Thursday,MATRIZ,CriminalBehaviour,Illitcit Substance,8
9712,9712,2012,12,5-Thursday,MATRIZ,CriminalBehaviour,Maltreatment,1
9713,9713,2012,12,5-Thursday,MATRIZ,CriminalBehaviour,Misuse of transport card,1
9714,9714,2012,12,5-Thursday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
9715,9715,2012,12,5-Thursday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,2
9716,9716,2012,12,5-Thursday,MATRIZ,CriminalBehaviour,Robbery,6
9717,9717,2012,12,5-Thursday,PINHEIRINHO,CriminalBehaviour,Agression,1
9718,9718,2012,12,5-Thursday,PINHEIRINHO,CriminalBehaviour,Break-in,3
9719,9719,2012,12,5-Thursday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,2
9720,9720,2012,12,5-Thursday,PINHEIRINHO,CriminalBehaviour,Obscene/libelous acts,1
9721,9721,2012,12,5-Thursday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,1
9722,9722,2012,12,5-Thursday,PINHEIRINHO,CriminalBehaviour,Robbery,1
9723,9723,2012,12,5-Thursday,PORTÃO,CriminalBehaviour,Agression,1
9724,9724,2012,12,5-Thursday,PORTÃO,CriminalBehaviour,Illitcit Substance,2
9725,9725,2012,12,5-Thursday,PORTÃO,CriminalBehaviour,Robbery,1
9726,9726,2012,12,5-Thursday,PORTÃO,CriminalBehaviour,Theft,1
9727,9727,2012,12,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,2
9728,9728,2012,12,6-Friday,BAIRRO NOVO,CriminalBehaviour,Agression,1
9729,9729,2012,12,6-Friday,BAIRRO NOVO,CriminalBehaviour,Break-in,1
9730,9730,2012,12,6-Friday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,4
9731,9731,2012,12,6-Friday,BAIRRO NOVO,CriminalBehaviour,Misuse of transport card,1
9732,9732,2012,12,6-Friday,BAIRRO NOVO,CriminalBehaviour,Theft,1
9733,9733,2012,12,6-Friday,BOA VISTA,CriminalBehaviour,Break-in,1
9734,9734,2012,12,6-Friday,BOA VISTA,CriminalBehaviour,Theft,4
9735,9735,2012,12,6-Friday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,1
9736,9736,2012,12,6-Friday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
9737,9737,2012,12,6-Friday,BOQUEIRÃO,CriminalBehaviour,Robbery,1
9738,9738,2012,12,6-Friday,BOQUEIRÃO,CriminalBehaviour,Theft,1
9739,9739,2012,12,6-Friday,CAJURU,CriminalBehaviour,Illitcit Substance,1
9740,9740,2012,12,6-Friday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
9741,9741,2012,12,6-Friday,CAJURU,CriminalBehaviour,Theft,1
9742,9742,2012,12,6-Friday,CIC,CriminalBehaviour,Break-in,1
9743,9743,2012,12,6-Friday,MATRIZ,CriminalBehaviour,Agression,4
9744,9744,2012,12,6-Friday,MATRIZ,CriminalBehaviour,Break-in,1
9745,9745,2012,12,6-Friday,MATRIZ,CriminalBehaviour,Illitcit Substance,10
9746,9746,2012,12,6-Friday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
9747,9747,2012,12,6-Friday,MATRIZ,CriminalBehaviour,Robbery,3
9748,9748,2012,12,6-Friday,PINHEIRINHO,CriminalBehaviour,Break-in,1
9749,9749,2012,12,6-Friday,PINHEIRINHO,CriminalBehaviour,Gunshot,1
9750,9750,2012,12,6-Friday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,1
9751,9751,2012,12,6-Friday,PORTÃO,CriminalBehaviour,Fraud (monetary),1
9752,9752,2012,12,6-Friday,PORTÃO,CriminalBehaviour,Obscene/libelous acts,1
9753,9753,2012,12,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Break-in,1
9754,9754,2012,12,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Illegal possession,1
9755,9755,2012,12,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,2
9756,9756,2012,12,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,1
9757,9757,2012,12,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Break-in,2
9758,9758,2012,12,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Corporal injury,1
9759,9759,2012,12,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,2
9760,9760,2012,12,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Robbery,1
9761,9761,2012,12,7-Saturday,BOA VISTA,CriminalBehaviour,Break-in,2
9762,9762,2012,12,7-Saturday,BOA VISTA,CriminalBehaviour,Robbery,2
9763,9763,2012,12,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Break-in,1
9764,9764,2012,12,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,1
9765,9765,2012,12,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
9766,9766,2012,12,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Robbery,2
9767,9767,2012,12,7-Saturday,CAJURU,CriminalBehaviour,Break-in,4
9768,9768,2012,12,7-Saturday,CAJURU,CriminalBehaviour,Illitcit Substance,1
9769,9769,2012,12,7-Saturday,CAJURU,CriminalBehaviour,Obscene/libelous acts,1
9770,9770,2012,12,7-Saturday,CAJURU,CriminalBehaviour,Robbery,2
9771,9771,2012,12,7-Saturday,CIC,CriminalBehaviour,Break-in,1
9772,9772,2012,12,7-Saturday,CIC,CriminalBehaviour,Illitcit Substance,2
9773,9773,2012,12,7-Saturday,CIC,CriminalBehaviour,Robbery,1
9774,9774,2012,12,7-Saturday,MATRIZ,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
9775,9775,2012,12,7-Saturday,MATRIZ,CriminalBehaviour,Agression,2
9776,9776,2012,12,7-Saturday,MATRIZ,CriminalBehaviour,Break-in,7
9777,9777,2012,12,7-Saturday,MATRIZ,CriminalBehaviour,Illitcit Substance,17
9778,9778,2012,12,7-Saturday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,2
9779,9779,2012,12,7-Saturday,MATRIZ,CriminalBehaviour,Robbery,5
9780,9780,2012,12,7-Saturday,MATRIZ,CriminalBehaviour,Sexual harassment,1
9781,9781,2012,12,7-Saturday,MATRIZ,CriminalBehaviour,Theft,4
9782,9782,2012,12,7-Saturday,PINHEIRINHO,CriminalBehaviour,Agression,1
9783,9783,2012,12,7-Saturday,PINHEIRINHO,CriminalBehaviour,Break-in,1
9784,9784,2012,12,7-Saturday,PINHEIRINHO,CriminalBehaviour,Gunshot,1
9785,9785,2012,12,7-Saturday,PORTÃO,CriminalBehaviour,Break-in,2
9786,9786,2012,12,7-Saturday,PORTÃO,CriminalBehaviour,Exploitation of minors,1
9787,9787,2012,12,7-Saturday,PORTÃO,CriminalBehaviour,Obscene/libelous acts,1
9788,9788,2012,12,7-Saturday,PORTÃO,CriminalBehaviour,Theft,1
9789,9789,2012,12,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Agression,2
9790,9790,2012,12,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,2
9791,9791,2013,1,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Break-in,2
9792,9792,2013,1,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,3
9793,9793,2013,1,1-Sunday,BOA VISTA,CriminalBehaviour,Agression,2
9794,9794,2013,1,1-Sunday,BOA VISTA,CriminalBehaviour,Break-in,5
9795,9795,2013,1,1-Sunday,BOA VISTA,CriminalBehaviour,Gunshot,1
9796,9796,2013,1,1-Sunday,BOA VISTA,CriminalBehaviour,Illitcit Substance,3
9797,9797,2013,1,1-Sunday,BOA VISTA,CriminalBehaviour,Robbery,1
9798,9798,2013,1,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
9799,9799,2013,1,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Break-in,3
9800,9800,2013,1,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,2
9801,9801,2013,1,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Obscene/libelous acts,1
9802,9802,2013,1,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Theft,1
9803,9803,2013,1,1-Sunday,CAJURU,CriminalBehaviour,Break-in,2
9804,9804,2013,1,1-Sunday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
9805,9805,2013,1,1-Sunday,CAJURU,CriminalBehaviour,Robbery,1
9806,9806,2013,1,1-Sunday,CIC,CriminalBehaviour,Agression,1
9807,9807,2013,1,1-Sunday,CIC,CriminalBehaviour,Break-in,1
9808,9808,2013,1,1-Sunday,CIC,CriminalBehaviour,Gunshot,1
9809,9809,2013,1,1-Sunday,CIC,CriminalBehaviour,Theft,1
9810,9810,2013,1,1-Sunday,MATRIZ,CriminalBehaviour,Agression,3
9811,9811,2013,1,1-Sunday,MATRIZ,CriminalBehaviour,Break-in,4
9812,9812,2013,1,1-Sunday,MATRIZ,CriminalBehaviour,Illitcit Substance,7
9813,9813,2013,1,1-Sunday,MATRIZ,CriminalBehaviour,Misuse of transport card,1
9814,9814,2013,1,1-Sunday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,1
9815,9815,2013,1,1-Sunday,MATRIZ,CriminalBehaviour,Possession of explosive device,1
9816,9816,2013,1,1-Sunday,MATRIZ,CriminalBehaviour,Robbery,9
9817,9817,2013,1,1-Sunday,MATRIZ,CriminalBehaviour,Theft,3
9818,9818,2013,1,1-Sunday,PINHEIRINHO,CriminalBehaviour,Agression,1
9819,9819,2013,1,1-Sunday,PINHEIRINHO,CriminalBehaviour,Corporal injury,2
9820,9820,2013,1,1-Sunday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,1
9821,9821,2013,1,1-Sunday,PINHEIRINHO,CriminalBehaviour,Robbery,1
9822,9822,2013,1,1-Sunday,PINHEIRINHO,CriminalBehaviour,Theft,2
9823,9823,2013,1,1-Sunday,PORTÃO,CriminalBehaviour,Agression,1
9824,9824,2013,1,1-Sunday,PORTÃO,CriminalBehaviour,Break-in,2
9825,9825,2013,1,1-Sunday,PORTÃO,CriminalBehaviour,Illitcit Substance,1
9826,9826,2013,1,1-Sunday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,1
9827,9827,2013,1,1-Sunday,PORTÃO,CriminalBehaviour,Robbery,1
9828,9828,2013,1,1-Sunday,PORTÃO,CriminalBehaviour,Theft,1
9829,9829,2013,1,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Illegal possession,1
9830,9830,2013,1,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,1
9831,9831,2013,1,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Theft,1
9832,9832,2013,1,2-Monday,BAIRRO NOVO,CriminalBehaviour,Break-in,4
9833,9833,2013,1,2-Monday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,2
9834,9834,2013,1,2-Monday,BAIRRO NOVO,CriminalBehaviour,Theft,1
9835,9835,2013,1,2-Monday,BOA VISTA,CriminalBehaviour,Break-in,7
9836,9836,2013,1,2-Monday,BOA VISTA,CriminalBehaviour,Illitcit Substance,1
9837,9837,2013,1,2-Monday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,1
9838,9838,2013,1,2-Monday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
9839,9839,2013,1,2-Monday,CAJURU,CriminalBehaviour,Break-in,4
9840,9840,2013,1,2-Monday,CAJURU,CriminalBehaviour,Illitcit Substance,1
9841,9841,2013,1,2-Monday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
9842,9842,2013,1,2-Monday,CAJURU,CriminalBehaviour,Robbery,1
9843,9843,2013,1,2-Monday,CIC,CriminalBehaviour,Break-in,2
9844,9844,2013,1,2-Monday,MATRIZ,CriminalBehaviour,Agression,2
9845,9845,2013,1,2-Monday,MATRIZ,CriminalBehaviour,Gunshot,1
9846,9846,2013,1,2-Monday,MATRIZ,CriminalBehaviour,Illitcit Substance,4
9847,9847,2013,1,2-Monday,MATRIZ,CriminalBehaviour,Robbery,4
9848,9848,2013,1,2-Monday,PINHEIRINHO,CriminalBehaviour,Break-in,3
9849,9849,2013,1,2-Monday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,1
9850,9850,2013,1,2-Monday,PINHEIRINHO,CriminalBehaviour,Robbery,1
9851,9851,2013,1,2-Monday,PINHEIRINHO,CriminalBehaviour,Theft,2
9852,9852,2013,1,2-Monday,PORTÃO,CriminalBehaviour,Break-in,2
9853,9853,2013,1,2-Monday,PORTÃO,CriminalBehaviour,Illitcit Substance,2
9854,9854,2013,1,2-Monday,PORTÃO,CriminalBehaviour,Theft,2
9855,9855,2013,1,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,1
9856,9856,2013,1,3-Tuesday,BOA VISTA,CriminalBehaviour,Break-in,4
9857,9857,2013,1,3-Tuesday,BOA VISTA,CriminalBehaviour,Illitcit Substance,2
9858,9858,2013,1,3-Tuesday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,1
9859,9859,2013,1,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Break-in,2
9860,9860,2013,1,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,2
9861,9861,2013,1,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Obscene/libelous acts,1
9862,9862,2013,1,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
9863,9863,2013,1,3-Tuesday,CAJURU,CriminalBehaviour,Break-in,1
9864,9864,2013,1,3-Tuesday,CIC,CriminalBehaviour,Break-in,4
9865,9865,2013,1,3-Tuesday,MATRIZ,CriminalBehaviour,Break-in,1
9866,9866,2013,1,3-Tuesday,MATRIZ,CriminalBehaviour,Corporal injury,1
9867,9867,2013,1,3-Tuesday,MATRIZ,CriminalBehaviour,Extortion,1
9868,9868,2013,1,3-Tuesday,MATRIZ,CriminalBehaviour,Illitcit Substance,6
9869,9869,2013,1,3-Tuesday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
9870,9870,2013,1,3-Tuesday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,3
9871,9871,2013,1,3-Tuesday,MATRIZ,CriminalBehaviour,Robbery,4
9872,9872,2013,1,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Break-in,1
9873,9873,2013,1,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,1
9874,9874,2013,1,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Robbery,1
9875,9875,2013,1,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Theft,1
9876,9876,2013,1,3-Tuesday,PORTÃO,CriminalBehaviour,Illitcit Substance,4
9877,9877,2013,1,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Corporal injury,1
9878,9878,2013,1,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Fishing in Prohibited Places,1
9879,9879,2013,1,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Gunshot,1
9880,9880,2013,1,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,2
9881,9881,2013,1,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Theft,1
9882,9882,2013,1,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Break-in,1
9883,9883,2013,1,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,5
9884,9884,2013,1,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Robbery,2
9885,9885,2013,1,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Theft,1
9886,9886,2013,1,4-Wednesday,BOA VISTA,CriminalBehaviour,Break-in,3
9887,9887,2013,1,4-Wednesday,BOA VISTA,CriminalBehaviour,Fishing in Prohibited Places,1
9888,9888,2013,1,4-Wednesday,BOA VISTA,CriminalBehaviour,Obscene/libelous acts,1
9889,9889,2013,1,4-Wednesday,BOA VISTA,CriminalBehaviour,Robbery,2
9890,9890,2013,1,4-Wednesday,BOA VISTA,CriminalBehaviour,Theft,1
9891,9891,2013,1,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Break-in,2
9892,9892,2013,1,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,2
9893,9893,2013,1,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
9894,9894,2013,1,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Robbery,1
9895,9895,2013,1,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Theft,1
9896,9896,2013,1,4-Wednesday,CAJURU,CriminalBehaviour,Illitcit Substance,1
9897,9897,2013,1,4-Wednesday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
9898,9898,2013,1,4-Wednesday,CIC,CriminalBehaviour,Break-in,4
9899,9899,2013,1,4-Wednesday,MATRIZ,CriminalBehaviour,Agression,1
9900,9900,2013,1,4-Wednesday,MATRIZ,CriminalBehaviour,Break-in,3
9901,9901,2013,1,4-Wednesday,MATRIZ,CriminalBehaviour,Gambling,1
9902,9902,2013,1,4-Wednesday,MATRIZ,CriminalBehaviour,Illegal possession,1
9903,9903,2013,1,4-Wednesday,MATRIZ,CriminalBehaviour,Illitcit Substance,15
9904,9904,2013,1,4-Wednesday,MATRIZ,CriminalBehaviour,Misuse of transport card,1
9905,9905,2013,1,4-Wednesday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,2
9906,9906,2013,1,4-Wednesday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,2
9907,9907,2013,1,4-Wednesday,MATRIZ,CriminalBehaviour,Robbery,4
9908,9908,2013,1,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Break-in,2
9909,9909,2013,1,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,1
9910,9910,2013,1,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Theft,1
9911,9911,2013,1,4-Wednesday,PORTÃO,CriminalBehaviour,Break-in,1
9912,9912,2013,1,4-Wednesday,PORTÃO,CriminalBehaviour,Illitcit Substance,3
9913,9913,2013,1,4-Wednesday,PORTÃO,CriminalBehaviour,Robbery,1
9914,9914,2013,1,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Break-in,2
9915,9915,2013,1,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Break-in,2
9916,9916,2013,1,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,3
9917,9917,2013,1,5-Thursday,BOA VISTA,CriminalBehaviour,Agression,1
9918,9918,2013,1,5-Thursday,BOA VISTA,CriminalBehaviour,Break-in,4
9919,9919,2013,1,5-Thursday,BOA VISTA,CriminalBehaviour,Illitcit Substance,2
9920,9920,2013,1,5-Thursday,BOA VISTA,CriminalBehaviour,Theft,1
9921,9921,2013,1,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Agression,1
9922,9922,2013,1,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Break-in,1
9923,9923,2013,1,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,2
9924,9924,2013,1,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Robbery,1
9925,9925,2013,1,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Theft,2
9926,9926,2013,1,5-Thursday,CAJURU,CriminalBehaviour,Break-in,2
9927,9927,2013,1,5-Thursday,CAJURU,CriminalBehaviour,Robbery,2
9928,9928,2013,1,5-Thursday,CIC,CriminalBehaviour,Break-in,5
9929,9929,2013,1,5-Thursday,CIC,CriminalBehaviour,Theft,1
9930,9930,2013,1,5-Thursday,MATRIZ,CriminalBehaviour,Break-in,3
9931,9931,2013,1,5-Thursday,MATRIZ,CriminalBehaviour,Illitcit Substance,9
9932,9932,2013,1,5-Thursday,MATRIZ,CriminalBehaviour,Misuse of transport card,1
9933,9933,2013,1,5-Thursday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
9934,9934,2013,1,5-Thursday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,2
9935,9935,2013,1,5-Thursday,MATRIZ,CriminalBehaviour,Robbery,2
9936,9936,2013,1,5-Thursday,MATRIZ,CriminalBehaviour,Theft,4
9937,9937,2013,1,5-Thursday,PINHEIRINHO,CriminalBehaviour,Agression,1
9938,9938,2013,1,5-Thursday,PINHEIRINHO,CriminalBehaviour,Break-in,3
9939,9939,2013,1,5-Thursday,PINHEIRINHO,CriminalBehaviour,Corporal injury,1
9940,9940,2013,1,5-Thursday,PINHEIRINHO,CriminalBehaviour,Robbery,1
9941,9941,2013,1,5-Thursday,PORTÃO,CriminalBehaviour,Break-in,2
9942,9942,2013,1,5-Thursday,PORTÃO,CriminalBehaviour,Illitcit Substance,3
9943,9943,2013,1,5-Thursday,PORTÃO,CriminalBehaviour,Obscene/libelous acts,1
9944,9944,2013,1,5-Thursday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,1
9945,9945,2013,1,5-Thursday,PORTÃO,CriminalBehaviour,Robbery,3
9946,9946,2013,1,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Break-in,1
9947,9947,2013,1,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,2
9948,9948,2013,1,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Robbery,3
9949,9949,2013,1,6-Friday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,2
9950,9950,2013,1,6-Friday,BAIRRO NOVO,CriminalBehaviour,Robbery,2
9951,9951,2013,1,6-Friday,BOA VISTA,CriminalBehaviour,Break-in,4
9952,9952,2013,1,6-Friday,BOA VISTA,CriminalBehaviour,Illegal possession,1
9953,9953,2013,1,6-Friday,BOA VISTA,CriminalBehaviour,Illitcit Substance,3
9954,9954,2013,1,6-Friday,BOA VISTA,CriminalBehaviour,Robbery,1
9955,9955,2013,1,6-Friday,BOQUEIRÃO,CriminalBehaviour,Corporal injury,1
9956,9956,2013,1,6-Friday,CAJURU,CriminalBehaviour,Break-in,1
9957,9957,2013,1,6-Friday,CAJURU,CriminalBehaviour,Illitcit Substance,1
9958,9958,2013,1,6-Friday,CIC,CriminalBehaviour,Break-in,1
9959,9959,2013,1,6-Friday,CIC,CriminalBehaviour,Illegal possession,1
9960,9960,2013,1,6-Friday,CIC,CriminalBehaviour,Illitcit Substance,1
9961,9961,2013,1,6-Friday,MATRIZ,CriminalBehaviour,Agression,1
9962,9962,2013,1,6-Friday,MATRIZ,CriminalBehaviour,Break-in,5
9963,9963,2013,1,6-Friday,MATRIZ,CriminalBehaviour,Illegal possession,2
9964,9964,2013,1,6-Friday,MATRIZ,CriminalBehaviour,Illitcit Substance,12
9965,9965,2013,1,6-Friday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,2
9966,9966,2013,1,6-Friday,MATRIZ,CriminalBehaviour,Robbery,4
9967,9967,2013,1,6-Friday,MATRIZ,CriminalBehaviour,Theft,3
9968,9968,2013,1,6-Friday,PINHEIRINHO,CriminalBehaviour,Break-in,4
9969,9969,2013,1,6-Friday,PINHEIRINHO,CriminalBehaviour,Sexual harassment,1
9970,9970,2013,1,6-Friday,PORTÃO,CriminalBehaviour,Agression,2
9971,9971,2013,1,6-Friday,PORTÃO,CriminalBehaviour,Break-in,2
9972,9972,2013,1,6-Friday,PORTÃO,CriminalBehaviour,Illitcit Substance,1
9973,9973,2013,1,6-Friday,PORTÃO,CriminalBehaviour,Obscene/libelous acts,1
9974,9974,2013,1,6-Friday,PORTÃO,CriminalBehaviour,Robbery,2
9975,9975,2013,1,6-Friday,PORTÃO,CriminalBehaviour,Theft,1
9976,9976,2013,1,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Fishing in Prohibited Places,1
9977,9977,2013,1,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Illegal possession,1
9978,9978,2013,1,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,1
9979,9979,2013,1,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,1
9980,9980,2013,1,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Robbery,1
9981,9981,2013,1,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Theft,1
9982,9982,2013,1,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Agression,1
9983,9983,2013,1,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,2
9984,9984,2013,1,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Theft,1
9985,9985,2013,1,7-Saturday,BOA VISTA,CriminalBehaviour,Break-in,2
