,index,year,month,week_day,weekDay_rads,categories,problem_type_1,count
4199,4199,2013,10,1-Sunday,2.4683942278205517,CriminalBehaviour,Physical/Verbal Agression,4
4200,4200,2013,10,1-Sunday,2.4683942278205517,CriminalBehaviour,Robbery,9
4201,4201,2013,10,1-Sunday,2.4683942278205517,CriminalBehaviour,Theft,9
4202,4202,2013,10,2-Monday,3.365992128846207,CriminalBehaviour,Abuse of incapacitated persons,1
4203,4203,2013,10,2-Monday,3.365992128846207,CriminalBehaviour,Agression,2
4204,4204,2013,10,2-Monday,3.365992128846207,CriminalBehaviour,Break-in,9
4205,4205,2013,10,2-Monday,3.365992128846207,CriminalBehaviour,Illegal possession,1
4206,4206,2013,10,2-Monday,3.365992128846207,CriminalBehaviour,Illitcit Substance,22
4207,4207,2013,10,2-Monday,3.365992128846207,CriminalBehaviour,Obscene/libelous acts,3
4208,4208,2013,10,2-Monday,3.365992128846207,CriminalBehaviour,Physical/Verbal Agression,3
4209,4209,2013,10,2-Monday,3.365992128846207,CriminalBehaviour,Robbery,21
4210,4210,2013,10,2-Monday,3.365992128846207,CriminalBehaviour,Theft,7
4211,4211,2013,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Agression,8
4212,4212,2013,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Break-in,5
4213,4213,2013,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Environmental crime,3
4214,4214,2013,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Fishing in Prohibited Places,1
4215,4215,2013,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Gunshot,1
4216,4216,2013,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Illitcit Substance,31
4217,4217,2013,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Obscene/libelous acts,5
4218,4218,2013,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Physical/Verbal Agression,10
4219,4219,2013,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Robbery,27
4220,4220,2013,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Sexual harassment,2
4221,4221,2013,10,3-Tuesday,4.263590029871862,CriminalBehaviour,Theft,5
4222,4222,2013,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Agression,7
4223,4223,2013,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Break-in,17
4224,4224,2013,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Fishing in Prohibited Places,1
4225,4225,2013,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Gang-sacking/pillaging,1
4226,4226,2013,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Illitcit Substance,31
4227,4227,2013,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Obscene/libelous acts,2
4228,4228,2013,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Physical/Verbal Agression,3
4229,4229,2013,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Robbery,16
4230,4230,2013,10,4-Wednesday,5.161187930897517,CriminalBehaviour,Theft,7
4231,4231,2013,10,5-Thursday,6.058785831923172,CriminalBehaviour,Agression,1
4232,4232,2013,10,5-Thursday,6.058785831923172,CriminalBehaviour,Break-in,13
4233,4233,2013,10,5-Thursday,6.058785831923172,CriminalBehaviour,Corporal injury,1
4234,4234,2013,10,5-Thursday,6.058785831923172,CriminalBehaviour,Crime against individual liberty,1
4235,4235,2013,10,5-Thursday,6.058785831923172,CriminalBehaviour,Fishing in Prohibited Places,2
4236,4236,2013,10,5-Thursday,6.058785831923172,CriminalBehaviour,Fraud (monetary),1
4237,4237,2013,10,5-Thursday,6.058785831923172,CriminalBehaviour,Gunshot,1
4238,4238,2013,10,5-Thursday,6.058785831923172,CriminalBehaviour,Illegal possession,1
4239,4239,2013,10,5-Thursday,6.058785831923172,CriminalBehaviour,Illitcit Substance,44
4240,4240,2013,10,5-Thursday,6.058785831923172,CriminalBehaviour,Obscene/libelous acts,2
4241,4241,2013,10,5-Thursday,6.058785831923172,CriminalBehaviour,Physical/Verbal Agression,3
4242,4242,2013,10,5-Thursday,6.058785831923172,CriminalBehaviour,Robbery,16
4243,4243,2013,10,5-Thursday,6.058785831923172,CriminalBehaviour,Sexual harassment,1
4244,4244,2013,10,5-Thursday,6.058785831923172,CriminalBehaviour,Theft,6
4245,4245,2013,10,6-Friday,0.6731984257692414,CriminalBehaviour,Agression,7
4246,4246,2013,10,6-Friday,0.6731984257692414,CriminalBehaviour,Break-in,10
4247,4247,2013,10,6-Friday,0.6731984257692414,CriminalBehaviour,Corporal injury,1
4248,4248,2013,10,6-Friday,0.6731984257692414,CriminalBehaviour,Gambling,1
4249,4249,2013,10,6-Friday,0.6731984257692414,CriminalBehaviour,Gang-sacking/pillaging,1
4250,4250,2013,10,6-Friday,0.6731984257692414,CriminalBehaviour,Illitcit Substance,24
4251,4251,2013,10,6-Friday,0.6731984257692414,CriminalBehaviour,Misuse of transport card,1
4252,4252,2013,10,6-Friday,0.6731984257692414,CriminalBehaviour,Obscene/libelous acts,2
4253,4253,2013,10,6-Friday,0.6731984257692414,CriminalBehaviour,Physical/Verbal Agression,6
4254,4254,2013,10,6-Friday,0.6731984257692414,CriminalBehaviour,Robbery,11
4255,4255,2013,10,6-Friday,0.6731984257692414,CriminalBehaviour,Sexual harassment,1
4256,4256,2013,10,6-Friday,0.6731984257692414,CriminalBehaviour,Theft,6
4257,4257,2013,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Agression,9
4258,4258,2013,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Break-in,24
4259,4259,2013,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Child grooming/enticement,1
4260,4260,2013,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Environmental crime,2
4261,4261,2013,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Fishing in Prohibited Places,1
4262,4262,2013,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Illegal possession,2
4263,4263,2013,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Illitcit Substance,26
4264,4264,2013,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Obscene/libelous acts,2
4265,4265,2013,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Physical/Verbal Agression,6
4266,4266,2013,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Possession of explosive device,1
4267,4267,2013,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Robbery,19
4268,4268,2013,10,7-Saturday,1.5707963267948966,CriminalBehaviour,Theft,8
4269,4269,2013,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
4270,4270,2013,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Agression,8
4271,4271,2013,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Break-in,17
4272,4272,2013,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Environmental crime,1
4273,4273,2013,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Fishing in Prohibited Places,1
4274,4274,2013,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Gunshot,1
4275,4275,2013,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Illitcit Substance,16
4276,4276,2013,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Obscene/libelous acts,2
4277,4277,2013,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Physical/Verbal Agression,8
4278,4278,2013,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Robbery,11
4279,4279,2013,11,1-Sunday,2.4683942278205517,CriminalBehaviour,Theft,9
4280,4280,2013,11,2-Monday,3.365992128846207,CriminalBehaviour,Agression,5
4281,4281,2013,11,2-Monday,3.365992128846207,CriminalBehaviour,Break-in,8
4282,4282,2013,11,2-Monday,3.365992128846207,CriminalBehaviour,Corporal injury,1
4283,4283,2013,11,2-Monday,3.365992128846207,CriminalBehaviour,Environmental crime,1
4284,4284,2013,11,2-Monday,3.365992128846207,CriminalBehaviour,Gunshot,1
4285,4285,2013,11,2-Monday,3.365992128846207,CriminalBehaviour,Illegal possession,2
4286,4286,2013,11,2-Monday,3.365992128846207,CriminalBehaviour,Illitcit Substance,29
4287,4287,2013,11,2-Monday,3.365992128846207,CriminalBehaviour,Misuse of transport card,1
4288,4288,2013,11,2-Monday,3.365992128846207,CriminalBehaviour,Obscene/libelous acts,1
4289,4289,2013,11,2-Monday,3.365992128846207,CriminalBehaviour,Physical/Verbal Agression,3
4290,4290,2013,11,2-Monday,3.365992128846207,CriminalBehaviour,Robbery,9
4291,4291,2013,11,2-Monday,3.365992128846207,CriminalBehaviour,Theft,10
4292,4292,2013,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Agression,2
4293,4293,2013,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Break-in,6
4294,4294,2013,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Corporal injury,1
4295,4295,2013,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Gang-sacking/pillaging,1
4296,4296,2013,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Gunshot,2
4297,4297,2013,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Illitcit Substance,24
4298,4298,2013,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Kidnapping and imprisonment,1
4299,4299,2013,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Misuse of transport card,1
4300,4300,2013,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Obscene/libelous acts,2
4301,4301,2013,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Physical/Verbal Agression,9
4302,4302,2013,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Robbery,13
4303,4303,2013,11,3-Tuesday,4.263590029871862,CriminalBehaviour,Theft,3
4304,4304,2013,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Agression,1
4305,4305,2013,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Break-in,8
4306,4306,2013,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Gang-sacking/pillaging,1
4307,4307,2013,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Illitcit Substance,26
4308,4308,2013,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Obscene/libelous acts,2
4309,4309,2013,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Physical/Verbal Agression,5
4310,4310,2013,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Robbery,8
4311,4311,2013,11,4-Wednesday,5.161187930897517,CriminalBehaviour,Theft,9
4312,4312,2013,11,5-Thursday,6.058785831923172,CriminalBehaviour,Agression,2
4313,4313,2013,11,5-Thursday,6.058785831923172,CriminalBehaviour,Break-in,12
4314,4314,2013,11,5-Thursday,6.058785831923172,CriminalBehaviour,Environmental crime,1
4315,4315,2013,11,5-Thursday,6.058785831923172,CriminalBehaviour,Fishing in Prohibited Places,1
4316,4316,2013,11,5-Thursday,6.058785831923172,CriminalBehaviour,Fraud (monetary),1
4317,4317,2013,11,5-Thursday,6.058785831923172,CriminalBehaviour,Illegal possession,1
4318,4318,2013,11,5-Thursday,6.058785831923172,CriminalBehaviour,Illitcit Substance,15
4319,4319,2013,11,5-Thursday,6.058785831923172,CriminalBehaviour,Irregular Construction,1
4320,4320,2013,11,5-Thursday,6.058785831923172,CriminalBehaviour,Obscene/libelous acts,4
4321,4321,2013,11,5-Thursday,6.058785831923172,CriminalBehaviour,Physical/Verbal Agression,5
4322,4322,2013,11,5-Thursday,6.058785831923172,CriminalBehaviour,Robbery,15
4323,4323,2013,11,5-Thursday,6.058785831923172,CriminalBehaviour,Sexual harassment,1
4324,4324,2013,11,5-Thursday,6.058785831923172,CriminalBehaviour,Theft,9
4325,4325,2013,11,6-Friday,0.6731984257692414,CriminalBehaviour,Agression,1
4326,4326,2013,11,6-Friday,0.6731984257692414,CriminalBehaviour,Break-in,14
4327,4327,2013,11,6-Friday,0.6731984257692414,CriminalBehaviour,Exploitation of minors,1
4328,4328,2013,11,6-Friday,0.6731984257692414,CriminalBehaviour,Illitcit Substance,25
4329,4329,2013,11,6-Friday,0.6731984257692414,CriminalBehaviour,Maltreatment,1
4330,4330,2013,11,6-Friday,0.6731984257692414,CriminalBehaviour,Obscene/libelous acts,2
4331,4331,2013,11,6-Friday,0.6731984257692414,CriminalBehaviour,Physical/Verbal Agression,10
4332,4332,2013,11,6-Friday,0.6731984257692414,CriminalBehaviour,Robbery,13
4333,4333,2013,11,6-Friday,0.6731984257692414,CriminalBehaviour,Theft,4
4334,4334,2013,11,6-Friday,0.6731984257692414,CriminalBehaviour,"Theft, loss, recovery, seizure of firearms",1
4335,4335,2013,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Agression,13
4336,4336,2013,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Break-in,30
4337,4337,2013,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Corporal injury,1
4338,4338,2013,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Gunshot,1
4339,4339,2013,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Illitcit Substance,23
4340,4340,2013,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Irregular Construction,1
4341,4341,2013,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Obscene/libelous acts,2
4342,4342,2013,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Physical/Verbal Agression,12
4343,4343,2013,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Robbery,20
4344,4344,2013,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Sexual harassment,1
4345,4345,2013,11,7-Saturday,1.5707963267948966,CriminalBehaviour,Theft,8
4346,4346,2013,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Agression,8
4347,4347,2013,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Arbitrary violence,1
4348,4348,2013,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Break-in,33
4349,4349,2013,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Corporal injury,3
4350,4350,2013,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Gunshot,5
4351,4351,2013,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Illitcit Substance,29
4352,4352,2013,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Obscene/libelous acts,7
4353,4353,2013,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Physical/Verbal Agression,12
4354,4354,2013,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Robbery,14
4355,4355,2013,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Sexual harassment,1
4356,4356,2013,12,1-Sunday,2.4683942278205517,CriminalBehaviour,Theft,6
4357,4357,2013,12,2-Monday,3.365992128846207,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1
4358,4358,2013,12,2-Monday,3.365992128846207,CriminalBehaviour,Agression,5
4359,4359,2013,12,2-Monday,3.365992128846207,CriminalBehaviour,Break-in,10
4360,4360,2013,12,2-Monday,3.365992128846207,CriminalBehaviour,Corporal injury,2
4361,4361,2013,12,2-Monday,3.365992128846207,CriminalBehaviour,Environmental crime,1
4362,4362,2013,12,2-Monday,3.365992128846207,CriminalBehaviour,Extortion,1
4363,4363,2013,12,2-Monday,3.365992128846207,CriminalBehaviour,False Identity,1
4364,4364,2013,12,2-Monday,3.365992128846207,CriminalBehaviour,Illitcit Substance,24
4365,4365,2013,12,2-Monday,3.365992128846207,CriminalBehaviour,Misuse of transport card,1
4366,4366,2013,12,2-Monday,3.365992128846207,CriminalBehaviour,Obscene/libelous acts,9
4367,4367,2013,12,2-Monday,3.365992128846207,CriminalBehaviour,Physical/Verbal Agression,6
4368,4368,2013,12,2-Monday,3.365992128846207,CriminalBehaviour,Robbery,17
4369,4369,2013,12,2-Monday,3.365992128846207,CriminalBehaviour,Sexual harassment,1
4370,4370,2013,12,2-Monday,3.365992128846207,CriminalBehaviour,Theft,7
4371,4371,2013,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Abuse of incapacitated persons,1
4372,4372,2013,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Agression,8
4373,4373,2013,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Break-in,13
4374,4374,2013,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Corporal injury,3
4375,4375,2013,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Gunshot,1
4376,4376,2013,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Illegal possession,1
4377,4377,2013,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Illitcit Substance,31
4378,4378,2013,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Obscene/libelous acts,3
4379,4379,2013,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Physical/Verbal Agression,9
4380,4380,2013,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Robbery,20
4381,4381,2013,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Smuggling/contraband,1
4382,4382,2013,12,3-Tuesday,4.263590029871862,CriminalBehaviour,Theft,9
4383,4383,2013,12,4-Wednesday,5.161187930897517,CriminalBehaviour,Agression,3
4384,4384,2013,12,4-Wednesday,5.161187930897517,CriminalBehaviour,Break-in,15
4385,4385,2013,12,4-Wednesday,5.161187930897517,CriminalBehaviour,Corporal injury,1
4386,4386,2013,12,4-Wednesday,5.161187930897517,CriminalBehaviour,Environmental crime,2
4387,4387,2013,12,4-Wednesday,5.161187930897517,CriminalBehaviour,Illegal possession,1
4388,4388,2013,12,4-Wednesday,5.161187930897517,CriminalBehaviour,Illitcit Substance,18
4389,4389,2013,12,4-Wednesday,5.161187930897517,CriminalBehaviour,Physical/Verbal Agression,3
4390,4390,2013,12,4-Wednesday,5.161187930897517,CriminalBehaviour,Possession of explosive device,1
4391,4391,2013,12,4-Wednesday,5.161187930897517,CriminalBehaviour,Robbery,7
4392,4392,2013,12,4-Wednesday,5.161187930897517,CriminalBehaviour,Theft,7
4393,4393,2013,12,5-Thursday,6.058785831923172,CriminalBehaviour,Agression,4
4394,4394,2013,12,5-Thursday,6.058785831923172,CriminalBehaviour,Break-in,7
4395,4395,2013,12,5-Thursday,6.058785831923172,CriminalBehaviour,Corporal injury,2
4396,4396,2013,12,5-Thursday,6.058785831923172,CriminalBehaviour,Gang-sacking/pillaging,1
4397,4397,2013,12,5-Thursday,6.058785831923172,CriminalBehaviour,Illegal possession,2
4398,4398,2013,12,5-Thursday,6.058785831923172,CriminalBehaviour,Illitcit Substance,20
4399,4399,2013,12,5-Thursday,6.058785831923172,CriminalBehaviour,Murder,1
4400,4400,2013,12,5-Thursday,6.058785831923172,CriminalBehaviour,Physical/Verbal Agression,5
4401,4401,2013,12,5-Thursday,6.058785831923172,CriminalBehaviour,Possession of explosive device,1
4402,4402,2013,12,5-Thursday,6.058785831923172,CriminalBehaviour,Robbery,10
4403,4403,2013,12,5-Thursday,6.058785831923172,CriminalBehaviour,Theft,5
4404,4404,2013,12,6-Friday,0.6731984257692414,CriminalBehaviour,Agression,7
4405,4405,2013,12,6-Friday,0.6731984257692414,CriminalBehaviour,Break-in,11
4406,4406,2013,12,6-Friday,0.6731984257692414,CriminalBehaviour,Corporal injury,2
4407,4407,2013,12,6-Friday,0.6731984257692414,CriminalBehaviour,Fraud (monetary),1
4408,4408,2013,12,6-Friday,0.6731984257692414,CriminalBehaviour,Illegal possession,1
4409,4409,2013,12,6-Friday,0.6731984257692414,CriminalBehaviour,Illitcit Substance,37
4410,4410,2013,12,6-Friday,0.6731984257692414,CriminalBehaviour,Misuse of transport card,1
4411,4411,2013,12,6-Friday,0.6731984257692414,CriminalBehaviour,Obscene/libelous acts,1
4412,4412,2013,12,6-Friday,0.6731984257692414,CriminalBehaviour,Physical/Verbal Agression,6
4413,4413,2013,12,6-Friday,0.6731984257692414,CriminalBehaviour,Robbery,17
4414,4414,2013,12,6-Friday,0.6731984257692414,CriminalBehaviour,Sexual harassment,1
4415,4415,2013,12,6-Friday,0.6731984257692414,CriminalBehaviour,Theft,5
4416,4416,2013,12,7-Saturday,1.5707963267948966,CriminalBehaviour,Agression,4
4417,4417,2013,12,7-Saturday,1.5707963267948966,CriminalBehaviour,Break-in,21
4418,4418,2013,12,7-Saturday,1.5707963267948966,CriminalBehaviour,Environmental crime,1
4419,4419,2013,12,7-Saturday,1.5707963267948966,CriminalBehaviour,Gambling,1
4420,4420,2013,12,7-Saturday,1.5707963267948966,CriminalBehaviour,Gunshot,1
4421,4421,2013,12,7-Saturday,1.5707963267948966,CriminalBehaviour,Illegal possession,2
4422,4422,2013,12,7-Saturday,1.5707963267948966,CriminalBehaviour,Illitcit Substance,16
4423,4423,2013,12,7-Saturday,1.5707963267948966,CriminalBehaviour,Obscene/libelous acts,1
4424,4424,2013,12,7-Saturday,1.5707963267948966,CriminalBehaviour,Physical/Verbal Agression,2
4425,4425,2013,12,7-Saturday,1.5707963267948966,CriminalBehaviour,Robbery,8
4426,4426,2013,12,7-Saturday,1.5707963267948966,CriminalBehaviour,Theft,6
4427,4427,2014,1,1-Sunday,2.4683942278205517,CriminalBehaviour,Agression,17
4428,4428,2014,1,1-Sunday,2.4683942278205517,CriminalBehaviour,Break-in,17
4429,4429,2014,1,1-Sunday,2.4683942278205517,CriminalBehaviour,Corporal injury,4
4430,4430,2014,1,1-Sunday,2.4683942278205517,CriminalBehaviour,Fishing in Prohibited Places,1
4431,4431,2014,1,1-Sunday,2.4683942278205517,CriminalBehaviour,Gang-sacking/pillaging,1
4432,4432,2014,1,1-Sunday,2.4683942278205517,CriminalBehaviour,Gunshot,2
4433,4433,2014,1,1-Sunday,2.4683942278205517,CriminalBehaviour,Illegal possession,1
4434,4434,2014,1,1-Sunday,2.4683942278205517,CriminalBehaviour,Illitcit Substance,17
4435,4435,2014,1,1-Sunday,2.4683942278205517,CriminalBehaviour,Irregular Construction,1
4436,4436,2014,1,1-Sunday,2.4683942278205517,CriminalBehaviour,Murder,1
4437,4437,2014,1,1-Sunday,2.4683942278205517,CriminalBehaviour,Physical/Verbal Agression,5
4438,4438,2014,1,1-Sunday,2.4683942278205517,CriminalBehaviour,Robbery,14
4439,4439,2014,1,1-Sunday,2.4683942278205517,CriminalBehaviour,Theft,9
